﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4LY0UHGv6rkxdxTwLM5zBM","Stranger","228k","We","1","4","172560","spotify:user:iabouhashish","2019-08-08T14:53:40Z"
"spotify:track:2AbhqUAK0wukEWyb61jqNN","Sun Is Shining","Lost Frequencies","Sun Is Shining","1","1","189243","spotify:user:iabouhashish","2019-08-11T05:49:49Z"
"spotify:track:2oFZRf3oYi7B6vC3t9iZrP","Memories - Original","Romeofoxtrott","Memories","1","1","459120","spotify:user:iabouhashish","2019-08-17T15:47:15Z"
"spotify:track:70YPzqSEwJvAIQ6nMs1cjY","In Your Arms (with X Ambassadors)","ILLENIUM, X Ambassadors","ASCEND","1","14","220730","spotify:user:iabouhashish","2019-08-17T19:12:27Z"
"spotify:track:1DriOnyA5tFc2bUdM6nglI","Dance Moves","Franc Moody","Dance Moves","1","2","201376","spotify:user:iabouhashish","2019-08-18T00:00:58Z"
"spotify:track:0Fc7ESmkM02PDH5NnPaS5S","Rock Bottom","grandson","Rock Bottom","1","1","219207","spotify:user:iabouhashish","2019-08-18T17:23:00Z"
"spotify:track:48GmVZwvkoVC5StfMLfNJE","Need U","DVBBS","Need U","1","1","219520","spotify:user:iabouhashish","2019-08-18T17:23:13Z"
"spotify:track:4aTtHoSBB0CuQGA6vXBNyp","Home (feat. Bonn)","Martin Garrix, Bonn","Home (feat. Bonn)","1","1","239067","spotify:user:iabouhashish","2019-08-18T17:23:24Z"
"spotify:track:3DKVtofERPWlREe9ho8MOm","ocean","VÉRITÉ","ocean","1","1","219354","spotify:user:iabouhashish","2019-08-18T18:13:18Z"
"spotify:track:6iQD2AT6V6PDxbyeuwzgc9","Miles Away","Kan Wakan, Alexander Vincent","Miles Away","1","1","257420","spotify:user:iabouhashish","2019-08-19T12:49:20Z"
"spotify:track:1yO91Oyey81Sjp5kb9O1dw","Swimming Pool","Millie Turner","Swimming Pool","1","1","223853","spotify:user:iabouhashish","2019-08-19T13:16:07Z"
"spotify:track:3uOmrz1kVDnWgARgbRpPSW","Life Is Free","Slum Sociable","Life Is Free","1","1","257853","spotify:user:iabouhashish","2019-08-20T12:14:13Z"
"spotify:track:1EjGr07G7j2xI6eVbXWrY7","Death Of Me","Brandon Jenner","Death Of Me","1","1","214230","spotify:user:iabouhashish","2019-08-20T13:47:07Z"
"spotify:track:1fGK7AsPHYhwwg5o0rQjPW","Don't Rush - Winston Marshall Remix","Kevin Garrett, Winston Marshall","Don't Rush (Winston Marshall Remix)","1","1","193080","spotify:user:iabouhashish","2019-08-21T07:36:45Z"
"spotify:track:0rFQ5cKYJ9WtHSKp9sxVYt","Heartless (feat. Morgan Wallen)","Diplo, Morgan Wallen","Heartless (feat. Morgan Wallen)","1","1","169226","spotify:user:iabouhashish","2019-08-21T13:18:08Z"
"spotify:track:3c9RceD6okF9YiMGUpuCdE","All Mine","Disciples, Eyelar","All Mine","1","1","178085","spotify:user:iabouhashish","2019-08-21T13:30:48Z"
"spotify:track:2tPzQueGEjxjmBvJrYe02u","Lonely (with Chandler Leighton)","ILLENIUM, Chandler Leighton","ASCEND","1","17","270967","spotify:user:iabouhashish","2019-08-21T13:34:37Z"
"spotify:track:3rnBqIIoxOpQ0p9BeW3NT4","Back To Life","DubVision, Afrojack","Back To Life","1","1","201259","spotify:user:iabouhashish","2019-08-21T13:41:16Z"
"spotify:track:4wTwlWT8t0noipR4ouEn9L","Pretty Please","Allan Rayman","Pretty Please","1","1","153066","spotify:user:iabouhashish","2019-08-21T22:59:54Z"
"spotify:track:7aiClxsDWFRQ0Kzk5KI5ku","hot girl bummer","blackbear","hot girl bummer","1","1","185093","spotify:user:iabouhashish","2019-08-24T20:22:16Z"
"spotify:track:5vrF5FyLxgfIUvl47a0Z8W","Daydreaming","Milky Chance, Tash Sultana","Daydreaming","1","1","197928","spotify:user:iabouhashish","2019-08-25T04:32:27Z"
"spotify:track:4fGCNoJqk6Khe6YTRxwMC6","NO HALO","BROCKHAMPTON","NO HALO","1","1","259750","spotify:user:iabouhashish","2019-08-25T20:35:19Z"
"spotify:track:2xrW6sZRmahuSAQMxO4BmJ","Rush","The Score","Stay","1","2","176443","spotify:user:iabouhashish","2019-08-25T21:36:26Z"
"spotify:track:1vgOqiI9YSONVN9NjH1Snw","dead yet (with phem)","gabriel black, phem","dead yet (with phem)","1","1","161866","spotify:user:iabouhashish","2019-08-25T23:10:54Z"
"spotify:track:6d8yoGd6wwIUtAkkfi0J9c","She Don't Dance","Everyone You Know","Look After Your Pennies - EP","1","1","226610","spotify:user:iabouhashish","2019-08-26T14:11:26Z"
"spotify:track:0STDS4gMjuGSZVpYt0Q5o8","Blue Eyes (Tijuana Cartel Remix)","Jordy Maxwell","Blue Eyes (Tijuana Cartel Remix)","1","1","263529","spotify:user:iabouhashish","2019-08-26T14:25:48Z"
"spotify:track:1XYzyKhoDG65U3fKyhqo8C","High","About Monsters","High","1","1","219366","spotify:user:iabouhashish","2019-08-27T18:47:46Z"
"spotify:track:5P1eorfAD2voGnX7ZbuvFz","Can't Stop Your Lovin'","Poolside, Panama","Can't Stop Your Lovin'","1","1","237533","spotify:user:iabouhashish","2019-08-29T04:58:33Z"
