﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:4WBHUJIUBM2IDxnHapaj51","Stories","Luke Bond, Ruby Chase","Stories","1","1","168000","spotify:user:iabouhashish","2019-09-22T19:19:14Z"
"spotify:track:7g1nCGDUXtkSdARK2u0Tbn","Presage","Uncore","Presage","1","1","226600","spotify:user:iabouhashish","2019-09-23T00:12:02Z"
"spotify:track:72z1OAURj2XwHbZdBg3zpV","Castaway","Barns Courtney","404","1","8","164013","spotify:user:iabouhashish","2019-09-23T15:37:22Z"
"spotify:track:4lJDCc2tyBIoWmGSOOTi3C","I Could Be","R.O, Konoba","10","1","6","414733","spotify:user:iabouhashish","2019-09-23T21:52:24Z"
"spotify:track:0Nc1rZEB2tZLgpxw5nkpEu","Moon","Kid Francescoli","Play Me Again","1","9","390638","spotify:user:iabouhashish","2019-09-24T23:36:09Z"
"spotify:track:71CiYCfuUusvqmZ1neE98e","Killing Me","Ed Prosek","Killing Me","1","1","217852","spotify:user:iabouhashish","2019-09-28T16:58:19Z"
"spotify:track:3YT3RgSGhvgormc5f7h2xi","Fado","Milky Chance","Fado","1","2","250400","spotify:user:iabouhashish","2019-09-29T14:39:14Z"
"spotify:track:4sFyLyuJOUVMDcaSg1oHEa","Dopamine","Franc Moody","Dance Moves","1","7","243945","spotify:user:iabouhashish","2019-09-29T21:31:56Z"
"spotify:track:7DM80Y4ROXxye6mv7mI3je","By Then It'll Be Too Late","Yppah, Ali Coyle","By Then It'll Be Too Late","1","1","246786","spotify:user:iabouhashish","2019-09-30T00:11:14Z"
"spotify:track:0EDZdXy6xmQ1RTRd1VoFQn","Welcome State - Live from the Distillery","Elder Island","Welcome State (Live from the Distillery)","1","1","325000","spotify:user:iabouhashish","2019-10-01T02:32:19Z"
"spotify:track:48tDZSxZwnDRDdBSYRaak9","Beauty","Love Supreme","Love Supreme","1","5","238973","spotify:user:iabouhashish","2019-10-02T16:08:14Z"
"spotify:track:0zahxNSiP8N0BxhCmoj1zL","A Caged Bird/Imitations of Life","The Cinematic Orchestra, Roots Manuva","A Caged Bird/Imitations of Life","1","1","415085","spotify:user:iabouhashish","2019-10-02T19:04:33Z"
