﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7asl574Iwy7TdFiZqM7Wb7","Sparkle","Maya Isac","Sparkle","1","1","226545","spotify:user:iabouhashish","2019-07-15T12:38:46Z"
"spotify:track:45fUF3bnIRO5mrg7FSYQ1P","Cut My Lip (40.6782°N, 73.9442° W)","Twenty One Pilots","Cut My Lip (40.6782°N, 73.9442° W)","1","1","258595","spotify:user:iabouhashish","2019-07-18T12:46:28Z"
"spotify:track:1GqL7zHJB5NRn2bo1XvdIR","Daylight","PLGRMS","Daylight","1","1","222601","spotify:user:iabouhashish","2019-07-25T17:21:44Z"
"spotify:track:57n5iiH54vIQ9TA1HImFDd","Take Me","Race Banyon","Take Me","1","1","341401","spotify:user:iabouhashish","2019-07-25T17:27:06Z"
"spotify:track:5upjxHp0qrNN2rHhnpxHGO","Time In A Bottle (from Fast & Furious Presents: Hobbs & Shaw)","YUNGBLUD","Time In A Bottle (from Fast & Furious Presents: Hobbs & Shaw)","1","1","274907","spotify:user:iabouhashish","2019-07-26T08:31:34Z"
"spotify:track:6wo37KVqFJhtuxPTpLCcfe","Takeaway","The Chainsmokers, ILLENIUM, Lennon Stella","World War Joy...Takeaway","1","1","209893","spotify:user:iabouhashish","2019-07-26T08:45:01Z"
"spotify:track:6dCqKG1zClwfTj9IvWdldW","Wars","Of Monsters and Men","FEVER DREAM","1","9","217120","spotify:user:iabouhashish","2019-07-26T08:57:21Z"
"spotify:track:7MUazB4rGIqFFIkjT95rCO","Baianá","Bakermat","Baianá","1","1","180842","spotify:user:iabouhashish","2019-07-26T09:13:42Z"
"spotify:track:49RZxZKh3nlRtHmSQ4pbKp","Reprise De Fonk","Art of Tones","Where The One Is","1","3","345820","spotify:user:iabouhashish","2019-07-27T21:34:47Z"
"spotify:track:2Y7pSUrb0frmy9vKVHUlOg","QUEENS","The Blaze","DANCEHALL","1","8","234680","spotify:user:iabouhashish","2019-07-30T20:10:01Z"
