﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5Cq51gbgZSN4sN6Y3zq8cc","Lover","G Flip","About Us","1","1","207288","spotify:user:iabouhashish","2019-10-10T14:58:13Z"
"spotify:track:7lJ8xfSzFD4PYxeQ6o4eKI","Believe in Me","Jamie Lidell","Building a Beginning","1","11","235560","spotify:user:iabouhashish","2019-10-10T18:30:35Z"
"spotify:track:4mjp4I7xb9ixV8XR60uW4G","Hideout - Kaskade Edit","Late Night Alumni, Kaskade","Arkade Destinations Iceland","2","3","275409","spotify:user:iabouhashish","2019-10-11T20:04:19Z"
"spotify:track:19aAvyfu96PEYMVigkJTgN","Follow Me","Syn Cole, Joshua Radin","Follow Me","1","1","180983","spotify:user:iabouhashish","2019-10-11T01:49:11Z"
"spotify:track:4KZmeozm1jZ3nr0zfylVqb","You?","Two Feet","You?","1","1","168613","spotify:user:iabouhashish","2019-10-11T14:05:47Z"
"spotify:track:6HkoXsqaGO0iP2TID1qMEj","Sun Up","The Peach Kings","Panique","1","3","212998","spotify:user:iabouhashish","2019-10-11T21:58:43Z"
"spotify:track:3iP4bhqGyUaNXHCzUY1H9v","Hero","Michael Kiwanuka","Hero","1","1","199133","spotify:user:iabouhashish","2019-10-12T01:42:26Z"
"spotify:track:4M6norXzPA6tFElC65U9WD","Eff Five","Parra for Cuva","Paspatou Remixed","1","1","291362","spotify:user:iabouhashish","2019-10-12T02:23:24Z"
"spotify:track:7fFWPhqV3AwSzSY2ODT7wW","To Know - Alex van Ratingen Remix","RY X, Alex Van Ratingen","To Know (Alex van Ratingen Remix)","1","1","417240","spotify:user:iabouhashish","2019-10-12T14:37:54Z"
"spotify:track:2LdjytPhudo6BApaD5VYlC","Easier (feat. SHAED)","Mansionair, SHAED","Easier (feat. SHAED)","1","1","215179","spotify:user:iabouhashish","2019-10-12T14:48:04Z"
"spotify:track:7CHi4DtfK4heMlQaudCuHK","Lose Control","MEDUZA, Becky Hill, Goodboys","Lose Control","1","1","168387","spotify:user:iabouhashish","2019-10-12T18:39:49Z"
"spotify:track:7zHrHnVSQwI95FGHewXDl8","Do Bad Well (feat. Nevve)","KSHMR, Nevve","Do Bad Well (feat. Nevve)","1","1","204374","spotify:user:iabouhashish","2019-10-13T15:56:31Z"
"spotify:track:2xbh5NWAm6zjfeZg3yrwbO","Paradise","Golden Features, The Presets","Paradise","1","1","215253","spotify:user:iabouhashish","2019-10-13T17:49:29Z"
"spotify:track:5PhKzjysHVsKw3HW9RDDEd","Stay","Dancing On Tables","Stay","1","1","211328","spotify:user:iabouhashish","2019-10-13T20:28:55Z"
"spotify:track:5lF1iPpQfESbLUFpi49AqR","Cool With That","Syn Cole, Golden Age","Cool With That","1","1","194285","spotify:user:iabouhashish","2019-10-13T21:04:13Z"
"spotify:track:6xmXkzy9nR1hjknzGC5fUJ","Just Breathe - Running Touch & Adult Art Club Remix","Crooked Colours, Adult Art Club, Running Touch","Just Breathe (Running Touch & Adult Art Club Remix)","1","1","233427","spotify:user:iabouhashish","2019-10-15T14:04:34Z"
"spotify:track:2kAadwXJH9Dr53anSQv1Xy","JEKYLL & HIDE","Bishop Briggs","JEKYLL & HIDE","1","1","196346","spotify:user:iabouhashish","2019-10-15T14:57:41Z"
"spotify:track:6PIqoafdZmkkOwrXjbnLU4","Young Lovers","City and Colour","A Pill for Loneliness","1","10","247533","spotify:user:iabouhashish","2019-10-15T16:49:59Z"
"spotify:track:0Isr8CCMP1JOuEuaKNlBUI","Golden Solitude","Rone, Melissa Laveaux","Golden Solitude","1","1","206932","spotify:user:iabouhashish","2019-10-15T18:33:37Z"
"spotify:track:4rZaSU1gqk7zkywTDqxGeX","Loose Ends","Cortes","Loose Ends","1","1","160550","spotify:user:iabouhashish","2019-10-17T14:19:07Z"
"spotify:track:0ZG3Ao2XPTQX7vCFOoxJno","think of me","VÉRITÉ","think of me","1","1","181826","spotify:user:iabouhashish","2019-10-19T19:06:49Z"
"spotify:track:0FkcmHJOsWE80rlpzfT0Pq","God's Gonna Cut You Down","Marilyn Manson","God's Gonna Cut You Down","1","1","160538","spotify:user:iabouhashish","2019-10-21T22:34:53Z"
"spotify:track:757PJjXAgywxrYkdhMkEV9","Holding on for Life","Broken Bells","After the Disco","1","3","236866","spotify:user:iabouhashish","2019-10-22T20:16:28Z"
"spotify:track:6IBCA5bu9eIBOsaoO0MqJj","Yellow Box","The Neighbourhood, Death Stranding: Timefall","Yellow Box","1","1","182760","spotify:user:iabouhashish","2019-10-23T22:37:37Z"
"spotify:track:05GvwwTLLID738BbKN1ze0","Because You Move Me","Tinlicker, Helsloot","Because You Move Me","1","1","196375","spotify:user:iabouhashish","2019-10-24T00:00:43Z"
"spotify:track:2zoNNEAyPK2OGDfajardlY","Rushing Back","Flume, Vera Blue","Rushing Back","1","1","231663","spotify:user:iabouhashish","2019-10-25T11:01:44Z"
"spotify:track:6ubLURl6xHWIYPZ7nz0rTF","Canals","Highly Suspect","Canals","1","1","273898","spotify:user:iabouhashish","2019-10-26T21:34:16Z"
"spotify:track:3wzxGfvRYvOUeN5ywRaCrX","Fire","BarlowLN","Fire/Let Him Come/If You Care","1","1","173591","spotify:user:iabouhashish","2019-10-27T14:08:12Z"
"spotify:track:3f0TDX6TSfP5fsXy9J7zp5","Alcohol","Borgeous","Alcohol","1","1","219906","spotify:user:iabouhashish","2019-10-28T20:55:41Z"
"spotify:track:5vTYYYBo4e0zxuPuYtAmlE","Rush (feat. Témé Tan)","Milky Chance, Témé Tan","Rush (feat. Témé Tan)","1","2","216720","spotify:user:iabouhashish","2019-10-29T16:39:29Z"
"spotify:track:7FyQCtWo4BYc9RdpEFcrSp","You Caress","Giorgia Angiuli, Lake Avalon","No Body No Pain","1","1","503549","spotify:user:iabouhashish","2019-10-30T16:37:21Z"
"spotify:track:6muOWhMh7Tf0UFUtMDBhUR","Orphans","Coldplay","Orphans / Arabesque","1","1","197533","spotify:user:iabouhashish","2019-10-31T19:52:10Z"
