﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3PBXTtPiOqfYcbc30ydVTz","Freeze Me","Death From Above 1979","Freeze Me","1","1","198080","spotify:user:iabouhashish","2017-11-25T06:29:47Z"
"spotify:track:5ClDPw47BORurTM0yTwuS7","A closeness","Dermot Kennedy","A closeness","1","1","251173","spotify:user:iabouhashish","2017-11-25T06:29:47Z"
"spotify:track:3H4SQPQVJ4birjwbMMuYlY","Moments Passed","Dermot Kennedy","Moments Passed","1","1","271357","spotify:user:iabouhashish","2017-11-25T06:29:47Z"
"spotify:track:6VrsdPRbpUGQcZp06JHzeT","Better At Making Time","De Lux","Voyage","1","1","452598","spotify:user:iabouhashish","2017-11-25T06:29:49Z"
"spotify:track:6zYWPYygYvPhvAOaBfCC8A","Better Now","CLOVES","Better Now","1","1","232969","spotify:user:iabouhashish","2017-11-25T06:29:56Z"
"spotify:track:6HfCopxVn0vzMPMHCW0gtm","Drive Desperate","Cold War Kids","Hold My Home","1","4","250066","spotify:user:iabouhashish","2017-11-25T06:29:56Z"
"spotify:track:7InANEqeNSQfd5P2QgTn1A","2 Heads","Coleman Hell","Coleman Hell","1","2","213853","spotify:user:iabouhashish","2017-11-25T06:29:56Z"
"spotify:track:2BcEMtjcE6PNL2WrTfhLiJ","Devotion - SMLE Remix","Coleman Hell","Devotion (SMLE Remix)","1","1","178810","spotify:user:iabouhashish","2017-11-25T06:29:56Z"
"spotify:track:3KFNeTh4wtw7RMRoSBPqHF","Main Girl","Charlotte Cardin","Main Girl - EP","1","1","205252","spotify:user:iabouhashish","2017-11-25T06:29:59Z"
"spotify:track:0EXEmQZrGIEP1eyZTLbBKF","Black Holes (Solid Ground)","The Blue Stones","Black Holes","1","3","183978","spotify:user:iabouhashish","2017-11-25T06:30:08Z"
"spotify:track:359hSJSxKdqZ7hN20kVSl6","Untitled - In Studio","Bibi Bourelly","BOY (In Studio)","1","4","147560","spotify:user:iabouhashish","2017-11-25T06:30:14Z"
"spotify:track:5N0ToFp1DWQnG3EX24TNPs","Hated","Beartooth","Hated","1","1","211430","spotify:user:iabouhashish","2017-11-25T06:30:15Z"
"spotify:track:7dPDsNR1J5sR8bzrDzd9dV","Black Magic","The Amazons","Black Magic","1","1","271560","spotify:user:iabouhashish","2017-11-25T06:30:20Z"
"spotify:track:4OenRPTF6LdFFUKcAokeGL","Mate","Airways","Starting to Spin","1","5","208858","spotify:user:iabouhashish","2017-11-25T06:30:38Z"
"spotify:track:2HWnFpX1ul2wv5eemFPnpd","drugs","EDEN","drugs","1","1","338333","spotify:user:iabouhashish","2017-11-25T06:59:06Z"
"spotify:track:6y6jbcPG4Yn3Du4moXaenr","Idfc","blackbear","Deadroses","1","6","245172","spotify:user:iabouhashish","2017-11-25T06:59:47Z"
"spotify:track:3Nw713S590wOM9upN4781p","Shadows In The Dark","Juke Ross","Shadows In The Dark","1","1","195973","spotify:user:iabouhashish","2017-11-25T07:00:15Z"
"spotify:track:1bxC2M337HfYDOr6Dx5rlW","Remembering Myself","Stephen","Sincerely","1","3","210074","spotify:user:iabouhashish","2017-11-25T14:20:06Z"
"spotify:track:6NiXAdF2005XfIrbJ2JCN9","XO","Eden Project","XO","1","1","159582","spotify:user:iabouhashish","2017-11-25T17:35:40Z"
"spotify:track:3gcT0qbO6Lha9cLpJlZELy","Wake Up","EDEN","End Credits","1","6","279827","spotify:user:iabouhashish","2017-11-25T17:35:40Z"
"spotify:track:26ZX2JrAb8AFbr8FFfAsO7","sex","EDEN","i think you think too much of me","1","1","218808","spotify:user:iabouhashish","2017-11-25T17:35:40Z"
"spotify:track:1Gu6GxGcH3D0abQDS2IOyF","drowning.","Eden Project","Bipolar Paradise","1","1","257776","spotify:user:iabouhashish","2017-11-25T17:35:40Z"
"spotify:track:7F8HihW3isdKTe2ttVRghq","Reforget","Lauv","Reforget","1","1","231676","spotify:user:iabouhashish","2017-11-25T17:35:58Z"
"spotify:track:5O06nbk5wDRr1WR3Tyo0Af","Die Trying","Michl","Michl","1","4","208214","spotify:user:iabouhashish","2017-11-25T17:36:08Z"
"spotify:track:6UKQqrX26fiwC6ab7Subn2","Broken Roots","Michl","Michl","1","3","226000","spotify:user:iabouhashish","2017-11-25T17:36:20Z"
"spotify:track:2mSrVZsSKn2Ye5f0YuAbMh","Idk Love","Jeremy Zucker","Motions","1","3","140360","spotify:user:iabouhashish","2017-11-25T17:36:30Z"
"spotify:track:1qwWYnZmgC6TtGMvO35hWg","Breathe","Lauv","Breathe","1","1","237810","spotify:user:iabouhashish","2017-11-25T17:36:53Z"
"spotify:track:79DF4VeuuI0Y7NOrimSmR5","Broken","Lund","Broken","1","1","200597","spotify:user:iabouhashish","2017-11-25T17:36:53Z"
"spotify:track:3UWkbO4emEOu9YUeOGq3vU","Weak When Ur Around","blackbear","Dead","1","4","169500","spotify:user:iabouhashish","2017-11-25T17:36:58Z"
"spotify:track:3xDvZswTmnHBWsB39z6Sbn","Six Feet Under","Billie Eilish","Six Feet Under","1","1","189613","spotify:user:iabouhashish","2017-11-25T17:37:02Z"
"spotify:track:4hPqqz7k783Cmq2zddop4c","Mr. Man","Stephen","Sincerely","1","8","244500","spotify:user:iabouhashish","2017-11-25T17:37:12Z"
"spotify:track:5lJH3o6AFW9Aig1CdRdAF1","Crossfire","Stephen","Sincerely","1","9","270510","spotify:user:iabouhashish","2017-11-25T17:37:12Z"
"spotify:track:2psMX6T06eYYa2UhAjrsNQ","Keep Me in Mind","Cape Cub","Keep Me in Mind","1","1","199221","spotify:user:iabouhashish","2017-11-26T03:27:12Z"
"spotify:track:5A6BJLZArq1MPjsnmcuk5f","Lights Down Low","MAX","Hell's Kitchen Angel","1","5","223846","spotify:user:iabouhashish","2017-11-27T06:27:17Z"
"spotify:track:1LIbTjMdFP15jIXGkcICSU","Chateau","Angus & Julia Stone","Snow","1","3","273533","spotify:user:iabouhashish","2017-11-28T02:54:53Z"
"spotify:track:1ZyQGXH9dZ4AecevHhKUxi","World Gone Mad","Bastille","World Gone Mad (From Bright: The Album)","1","1","195700","spotify:user:iabouhashish","2017-11-28T02:54:53Z"
"spotify:track:3vGhQoG6IalBCxkEr6Aw6v","Big Calm","Morcheeba","Big Calm","1","11","361266","spotify:user:iabouhashish","2017-11-28T14:38:32Z"
"spotify:track:6Vigp41BietH0WoFZ52JI5","All We Do","Oh Wonder","Oh Wonder","1","11","214174","spotify:user:iabouhashish","2017-11-28T14:38:32Z"
"spotify:track:5vHbZCwezZGiotLTwJCjON","White Blood","Oh Wonder","Oh Wonder","1","7","257426","spotify:user:iabouhashish","2017-11-28T14:38:32Z"
